id,source_label,floor_number,mid,text,original_pic,disable_reply,user_location,follow_count,followers_count,created_at,created_at_ts
2136183,抑郁症超话,0,4.78827E+15,抑郁症: 武汉大学人民医院的杨灿医生怎么样呀？求测评 ,,0,,326,17,Wed Jul 06 16:37:07 +0800 2022,1657096627
2136184,抑郁症超话,0,4.78827E+15,假期可以做些什么呢？ ,,0,,220,39,Wed Jul 06 16:36:43 +0800 2022,1657096603
2136185,抑郁症超话,0,4.78827E+15,抑郁症:  惠州三和医院 陈鑫斌医生，打咩打咩 惠州 ,,0,,9,2,Wed Jul 06 16:36:41 +0800 2022,1657096601
2136186,抑郁症超话,0,4.78827E+15,烦死了 为什么为什么 我都退学了 为什么还需要我！！！！！！！抑郁症:  ,,0,,75,106,Wed Jul 06 16:36:21 +0800 2022,1657096581
2136187,抑郁症超话,0,4.78827E+15,抑郁症:  总是对一件事 过多的分析  每次安抚好自己  又会一次次的推翻 ,,0,,118,130,Wed Jul 06 16:28:18 +0800 2022,1657096098
2136188,抑郁症超话,0,4.78827E+15,抑郁症: #我本人很讨厌的话“你连自己都不爱，别人怎么会来爱你”“你自己不优秀起来，别人怎么会来爱你”没有人生来就是不爱自己的，所有不爱自己的行为，归根结底都是自我价值的意识感缺失，其中就包括一种，由于感受不到他人的爱和关心，从而认为自己没有价值，认为自己很糟糕，所以 ...全文,,0,,44,3,Wed Jul 06 16:23:41 +0800 2022,1657095821
2136189,抑郁症超话,0,4.78827E+15,抑郁症: 我怕我以后就坦然接受这样的生活了  我不要  我宁可永远挣扎永远痛苦也不要思想麻木  哪怕死亡  我也不要木讷的活着 ,,0,,41,3,Wed Jul 06 16:23:04 +0800 2022,1657095784
2136190,抑郁症超话,0,4.78827E+15,抑郁症:  啦啦… 看着同学们在班群里里发成绩 我只觉得自己就是个有病的废物^-^ ,,0,,580,185,Wed Jul 06 16:18:36 +0800 2022,1657095516
2136191,抑郁症超话,0,4.78827E+15,抑郁症: 觉得我自己是一个人渣，觉得我不配别人对我好，是一个讨厌鬼，只会让人讨厌的人 ,,0,,3421,104,Wed Jul 06 16:16:57 +0800 2022,1657095417
2136192,抑郁症超话,0,4.78827E+15,抑郁症: 考驾照真的很重要吗？自从成年开始家里人就一直催催催我不想上路  万一我把人撞到我还要赔钱别人的家庭不恨我吗？我本来就很累  我连个马路都不敢怎么过我过个马路都需要半小时我恨不得我真恨不得在半路突然犯病 。我真的不想学车好烦我该在这个世界上怎么活 ,,0,,259,1,Wed Jul 06 16:13:33 +0800 2022,1657095213
2136193,抑郁症超话,0,4.78827E+15,抑郁症: 今天出门大概十多分钟，太晒了也可能是体力不支吧，忽然晕倒了，到后面清醒但是起不来，我睁着眼睛在地面半躺着，好丢人。回家和朋友讲她凶我说为什么出门，我有毛病之类的?乙膊幌氤雒虐。械氖虑椴怀雒挪恍?,,0,,70,8,Wed Jul 06 16:09:45 +0800 2022,1657094985
2136194,抑郁症超话,0,4.78827E+15,抑郁症: 大白天发作的原因竟然是我发现我的头顶秃了 ,,0,,232,331,Wed Jul 06 16:09:30 +0800 2022,1657094970
2136195,抑郁症超话,0,4.78827E+15,抑郁症: 小猫被接走了，养了十天   想它 ,,0,,67,54,Wed Jul 06 16:07:17 +0800 2022,1657094837
2136196,抑郁症超话,0,4.78827E+15,抑郁症:  会好的，这句话让我撑过了一年又一年 ,,0,,48,359,Wed Jul 06 16:07:08 +0800 2022,1657094828
2136197,抑郁症超话,0,4.78826E+15,抑郁症:  我的生活一点意思也没有 可是我没办法变成小狗 云朵 玫瑰花 我只是一个乐呵呵的悲观主义者 ,,0,,580,185,Wed Jul 06 16:06:39 +0800 2022,1657094799
2136198,抑郁症超话,0,4.78826E+15,偶尔吃一顿好的也不错...就是味道一般般...氛围还算好 ,,0,,860,3376,Wed Jul 06 16:06:35 +0800 2022,1657094795
2136199,抑郁症超话,0,4.78826E+15,抑郁症: 我停药很久了  家人很抗拒  我没法提出复查  我怕被说矫情  没病装病  非要增加家里的负担（这不怪他们  我在他们面前很乐观）  哈哈哈哈哈哈  能活多久就多久吧 ,,0,,41,3,Wed Jul 06 16:05:26 +0800 2022,1657094726
2136200,抑郁症超话,0,4.78826E+15,抑郁症:  每天都会很累，前几天尝试了蹦极，觉得眼睛一闭一瞬间的勇气就够了。 ,,0,,236,57,Wed Jul 06 16:05:04 +0800 2022,1657094704
2136201,抑郁症超话,0,4.78826E+15,抑郁症:  今天去美术馆啦 ,https://wx3.sinaimg.cn/large/006nVVO1gy1h3x9mpfarkj31w01w018k.jpg,0,,83,338,Wed Jul 06 16:03:00 +0800 2022,1657094580
2136202,抑郁症超话,0,4.78826E+15,抑郁症: 啊啊啊啊终于解除禁言了宝子们快来扣我！！ ,https://wx4.sinaimg.cn/large/0087K3Dhly1h3x9kslgl9j30u10u14on.jpg,0,,50,4,Wed Jul 06 16:00:42 +0800 2022,1657094442
2136203,抑郁症超话,0,4.78826E+15,抑郁症:  刚刚深刻体会了职场PUA，恩……感觉真的好烦躁 ,,0,,163,30,Wed Jul 06 15:58:36 +0800 2022,1657094316
2136204,躁郁症超话,0,4.78828E+15,躁郁症: 基因检测只是测出我能吃六粒奋乃静。奋乃静加一粒都不行，都会静坐不能，手抖。 ,https://wx4.sinaimg.cn/large/008soDSegy1h3xb8ftqiyj32402tchdv.jpg,0,,138,64,Wed Jul 06 16:57:59 +0800 2022,1657097879
2136205,双相情感障碍超话,0,4.78828E+15,双相情感障碍: 基因检测只是测出我能吃六粒奋乃静。奋乃静加一粒都不行，都会静坐不能，手抖。 ,https://wx4.sinaimg.cn/large/008soDSegy1h3xb4hrvrej32402tchdv.jpg,0,,138,64,Wed Jul 06 16:57:31 +0800 2022,1657097851
2136206,寄给走饭的信超话,0,4.78828E+15,寄给走饭的信: 我大学毕业了，生活没有一点点好转，情绪也是。年后三月份到六月份一共找了两份工作，第一份试岗三天，在第三天的时候通知我不用去了，没有给任何理由，至于做错了什么公司那边也没有明说，租房子也被骗了。第二份工作去面试的时候状态比较好，拿到了offer，工作比较简单，一直做 ...全文,,0,,1,2,Wed Jul 06 17:01:25 +0800 2022,1657098085
2136207,寄给走饭的信超话,0,4.78828E+15,寄给走饭的信:  ,https://wx4.sinaimg.cn/large/008dDLS2ly1h3xb894y2tj30ty0sc0xn.jpg,0,,114,5,Wed Jul 06 16:58:01 +0800 2022,1657097881
2136208,寄给走饭的信超话,0,4.78827E+15,寄给走饭的信:  真的要睡死了 ,https://wx4.sinaimg.cn/large/007YQSg0gy1h3xaqyn4fgj30tm0tm0w3.jpg,0,,44,20,Wed Jul 06 16:41:12 +0800 2022,1657096872
2136209,焦虑症超话,0,4.78828E+15,焦虑症: 友友们，我犯了一点错误，过期的商品没有排查出来，被店里辞退了，现在好心慌，我腿脚不好?思使叵狄膊换岽Γε抡也坏胶鲜实墓ぷ鳎ε氯思也挥梦遥衷诤芸只牛蛭一挂跚勾睿延衙强梢园参课乙幌挛衣?,,0,,233,217,Wed Jul 06 17:10:40 +0800 2022,1657098640
2136210,抑郁症超话,0,4.78828E+15,抑郁症: 真的好难受啊，以前的自己干什么都可以成功，现在的自己什么都干不成，看不到生活的希望 ,,0,,49,8,Wed Jul 06 17:23:56 +0800 2022,1657099436
2136211,抑郁症超话,0,4.78828E+15,抑郁症:  没有食欲怎么办！！！会饿但是完全吃不下去 我真的很苦恼 饿的时候还会胃疼 所以也没办法不吃 吃又咽不下去 ,,0,,368,29,Wed Jul 06 17:21:55 +0800 2022,1657099315
2136212,抑郁症超话,0,4.78828E+15,抑郁症: 真的很迷惑之前医生为什么给我开舍曲林和奥氮平    那时候我高一确诊中度抑郁（真实情况会严重点）  当时我就看到奥氮平是治疗精神分裂症的  比较相信医生也没有多想  但是我吃着一直没作用  依旧失眠  没兴趣  反正越来越厌学之类的   之后就在学校附近的三甲医院复查了  当时建议我住 ...全文,,0,,210,9,Wed Jul 06 17:20:27 +0800 2022,1657099227
2136213,抑郁症超话,0,4.78828E+15,,,0,,118,103,Wed Jul 06 17:18:53 +0800 2022,1657099133
2136214,抑郁症超话,0,4.78828E+15,抑郁症:  感觉焦虑到心脏都不太舒服 ,,0,,66,242,Wed Jul 06 17:16:45 +0800 2022,1657099005
2136215,抑郁症超话,0,4.78828E+15,抑郁症:  就很突然的失业了，我不知道自己在做什么 ,,0,,66,242,Wed Jul 06 17:16:17 +0800 2022,1657098977
2136216,抑郁症超话,0,4.78828E+15,抑郁症: 我的必修之路，没有之一 ,https://wx2.sinaimg.cn/large/0083eoQqgy1h3xbqwm6ynj30nl1f4jsf.jpg,0,,236,61,Wed Jul 06 17:15:54 +0800 2022,1657098954
2136217,抑郁症超话,0,4.78828E+15,抑郁症: 大家好，这里是刚刚从医院回来的小落，我已经情绪好转很多啦，这些天，我有事就发在这个超话里面，有很多人来安慰我，其实我想告诉你们，抑郁症不是困难的，你也可以很幸福很幸福!等等我这个微博就成为一个小树洞，大家有什么心里话都可以和我说，也可以私信我哒，只要有时间，我一定会 ...全文,,0,,150,548,Wed Jul 06 17:15:24 +0800 2022,1657098924
2136218,抑郁症超话,0,4.78828E+15,抑郁症:  哈哈哈我真的很需要爱和关注， ,,0,,240,288,Wed Jul 06 17:15:24 +0800 2022,1657098924
2136219,抑郁症超话,0,4.78828E+15,抑郁症:  重开吧真的累了 ,,0,,172,71,Wed Jul 06 17:11:23 +0800 2022,1657098683
2136220,抑郁症超话,0,4.78828E+15,抑郁症: 回来记录一下。我在受折磨的时候，唯一的信念就是——他们会迎来报应。今天。我终于看见了他们的报应。我很开心，这个家终于要亡了。 ,,0,,77,10,Wed Jul 06 17:10:53 +0800 2022,1657098653
2136221,抑郁症超话,0,4.78828E+15,抑郁症: 对前任是挽留，对我是赶我走，这份感情还值得吗 ,,0,,2,1,Wed Jul 06 17:07:55 +0800 2022,1657098475
2136222,抑郁症超话,0,4.78828E+15,抑郁症:  夜色难免黑凉，前行必有曙光。（我的产后抑郁康复之路）@写书哥 ,https://wx2.sinaimg.cn/large/006KFF6hly1h3xbg2er6rj30n010344x.jpg,0,,117,13,Wed Jul 06 17:06:14 +0800 2022,1657098374
2136223,抑郁症超话,0,4.78828E+15,抑郁症: 我又想我妈妈了，我住院不在她身边我该怎么办，她该怎么办 ,,0,,90,3,Wed Jul 06 17:06:09 +0800 2022,1657098369
2136224,抑郁症超话,0,4.78828E+15,抑郁症:   有我没我都一样 我明明知道的 怎么还是同意了 ,,0,,111,22,Wed Jul 06 17:04:41 +0800 2022,1657098281
2136225,抑郁症超话,0,4.78828E+15,抑郁症: 一直质疑自己，从未停止过 ,,0,,38,7,Wed Jul 06 17:03:45 +0800 2022,1657098225
2136226,抑郁症超话,0,4.78828E+15,抑郁症: 心情就像过山车，现在是低谷，我才开心了没几天。 ,,0,,8,3,Wed Jul 06 17:03:24 +0800 2022,1657098204
2136227,抑郁症超话,0,4.78828E+15,抑郁症:  上次吞了药没去医院，以为就这样过去了，现在姨妈一个星期了还不走，是因为上次吃药影响的吗？真的很烦，想死。 ,,0,,119,56,Wed Jul 06 17:02:01 +0800 2022,1657098121
2136228,抑郁症超话,0,4.78828E+15,抑郁症: 请问谁有靠谱的考普通话的机构，想考教资。 ,,0,,25,2,Wed Jul 06 17:00:27 +0800 2022,1657098027
2136229,抑郁症超话,0,4.78828E+15,抑郁症: 我吃药心情还没有不吃之前好，为啥这么邪门，有相同的吗 ,,0,,11,1,Wed Jul 06 16:54:42 +0800 2022,1657097682
2136230,双相情感障碍超话,0,4.78829E+15,双相情感障碍:  我实在是不想和任何人说话了 我是真的生病了 你们不要再觉得我是矫情了 ,,0,,57,93,Wed Jul 06 17:31:05 +0800 2022,1657099865
2136231,寄给走饭的信超话,0,4.78828E+15,寄给走饭的信:  ,https://wx1.sinaimg.cn/large/008dDLS2ly1h3xbtx3aihj30oi16stdp.jpg,0,,114,5,Wed Jul 06 17:18:37 +0800 2022,1657099117
2136232,焦虑症超话,0,4.78829E+15,焦虑症: 饭不能吃太饱啊啊啊 ,,0,,89,10,Wed Jul 06 18:00:09 +0800 2022,1657101609
2136233,焦虑症超话,0,4.78829E+15,焦虑症:  大家还有失控感吗？就脑袋胡思乱想那种，还有吃了劳拉西泮自己怎么睡的都忘记了，睡得特别死 ,,0,,392,31,Wed Jul 06 17:54:03 +0800 2022,1657101243
2136234,抑郁症超话,0,4.78829E+15,抑郁症:  救命真的快撑不住了，真的好怕在家以外的地方失控 ,,0,,66,242,Wed Jul 06 17:59:30 +0800 2022,1657101570
2136235,抑郁症超话,0,4.78829E+15,抑郁症: 距离生气117天 ,,0,,67,2,Wed Jul 06 17:59:24 +0800 2022,1657101564
2136236,抑郁症超话,0,4.78829E+15,抑郁症: 我就知道最终没人愿意听我的那些哔哩哔哩。医生改了点药，昨天吃了一天药以后一整天都在睡觉。我爸也不喊我起床吃饭，让我大脑慢慢修复。我想消失在这个世界上。 ,,0,,216,7,Wed Jul 06 17:58:32 +0800 2022,1657101512
2136237,抑郁症超话,0,4.78829E+15,抑郁症: 真的被无语到了，在家宅着被说，出去玩被说…那我要干嘛？一起去帮你们一块赚钱？ ,,0,,30,3,Wed Jul 06 17:57:48 +0800 2022,1657101468
2136238,抑郁症超话,0,4.78829E+15,抑郁症: 家人们，好好活着吧，替你们试了试，吞药太难受了，简直要炸开了 ,,0,,275,78,Wed Jul 06 17:54:34 +0800 2022,1657101274
2136239,抑郁症超话,0,4.78829E+15,抑郁症: 逼疯一个又一个。这个家还真是一点都没变。 ,,0,,77,10,Wed Jul 06 17:54:09 +0800 2022,1657101249
2136240,抑郁症超话,0,4.78829E+15,抑郁症: 这工作可真是特别致郁呐 ,,0,,1071,147,Wed Jul 06 17:51:45 +0800 2022,1657101105
2136241,抑郁症超话,0,4.78829E+15,抑郁症:  到底为什么要出生为什么要这么痛苦的活着 ,,0,,66,242,Wed Jul 06 17:51:38 +0800 2022,1657101098
2136242,抑郁症超话,0,4.78829E+15,看看天空看看彩虹叭！！ ,https://wx4.sinaimg.cn/large/0078ty8wly1h3xcq5ol70j34gw3cohdu.jpg,0,,88,28,Wed Jul 06 17:49:56 +0800 2022,1657100996
2136243,抑郁症超话,0,4.78829E+15,抑郁症:  人到底为什么活着啊 ,,0,,66,242,Wed Jul 06 17:48:15 +0800 2022,1657100895
2136244,抑郁症超话,0,4.78829E+15,抑郁症:  天晴啦 要每天带着一只叫可爱的兔叽的微博视频 ,,0,,80,7,Wed Jul 06 17:46:08 +0800 2022,1657100768
2136245,抑郁症超话,0,4.78829E+15,抑郁症:  真的痛苦到想立马吃安眠药结束这一天，没有安眠药我怎么活啊 ,,0,,66,242,Wed Jul 06 17:44:47 +0800 2022,1657100687
2136246,抑郁症超话,0,4.78829E+15,抑郁症: 也不是多喜欢吃糖 但是总好过每天早中晚吃药被人追着问好吧 ,https://wx4.sinaimg.cn/large/be7fdad6ly1h3xcgb7y73j20u0094dgu.jpg,0,,339,81,Wed Jul 06 17:40:39 +0800 2022,1657100439
2136247,抑郁症超话,0,4.78829E+15,抑郁症:  我真的不想玩了，也不想有下辈子了，我受够了 ,,0,,66,242,Wed Jul 06 17:40:22 +0800 2022,1657100422
2136248,抑郁症超话,0,4.78829E+15,抑郁症:  这世界都是假的，我不想玩了，求求放过我吧 ,,0,,66,242,Wed Jul 06 17:39:59 +0800 2022,1657100399
2136249,抑郁症超话,0,4.78829E+15,抑郁症: 今天的焦虑来自说好了给我钱约好了明天复查的家长今天还没有提给我钱 ,,0,,234,26,Wed Jul 06 17:39:53 +0800 2022,1657100393
2136250,抑郁症超话,0,4.78829E+15,抑郁症:  救命救命救命，为什么还不到6点 ,,0,,66,242,Wed Jul 06 17:39:18 +0800 2022,1657100358
2136251,抑郁症超话,0,4.78829E+15,抑郁症: 都说吃甜食可以促进多巴胺分泌，人就会快乐一点，我喝饮料，吃糖，买最甜的西瓜吃，可我还是突然就好难过，莫名其妙的想哭 ,,0,,99,12,Wed Jul 06 17:37:07 +0800 2022,1657100227
2136252,抑郁症超话,0,4.78829E+15,抑郁症: 现在什么事都不想做了?幌氤沟装诶萌缓蟪鋈ヂ糜?,,0,,812,71,Wed Jul 06 17:33:37 +0800 2022,1657100017
2136253,抑郁症超话,0,4.78829E+15,抑郁症:  好痛苦，又一次不想坚持了 ,,0,,66,242,Wed Jul 06 17:32:27 +0800 2022,1657099947
2136254,抑郁症超话,0,4.78829E+15,抑郁症:  打算这周请假出去走走放松心情啦！跟朋友在一起会好很多的吧！ ,,0,,995,186,Wed Jul 06 17:29:38 +0800 2022,1657099778
2136255,抑郁症超话,0,4.78829E+15,抑郁症: My life has been a failure. ,,0,,492,198,Wed Jul 06 17:29:15 +0800 2022,1657099755
2136256,抑郁症超话,0,4.78829E+15,抑郁症: emmm，亲亲们，治疗焦虑的药，大概价格在什么位置 ,,0,,53,3,Wed Jul 06 17:27:52 +0800 2022,1657099672
2136257,抑郁症超话,0,4.78828E+15,抑郁症:  真的好希望人生能够重开 ,,0,,203,59,Wed Jul 06 17:24:28 +0800 2022,1657099468
2136258,寄给走饭的信超话,0,4.78829E+15,寄给走饭的信: 好讨厌现在啊，虚情假意的，还也变成了事事怀疑的样子，令人作呕 ,,0,,529,56,Wed Jul 06 17:53:18 +0800 2022,1657101198
2136259,抑郁症超话,0,4.7883E+15,抑郁症: 我真服了休学在家，在教室的东西除了书，其他东西被丢的丢分的分，我本人还不?溃世鲜鲜σ仓换崴挡恢溃艺娴囊览Ａ?,https://wx2.sinaimg.cn/large/007d547fgy1h3xddgc33vj30q417hwgs.jpg,0,,39,10,Wed Jul 06 18:12:00 +0800 2022,1657102320
2136260,抑郁症超话,0,4.7883E+15,抑郁症: 躲到哪里才能好起来 ,,0,,215,6,Wed Jul 06 18:09:14 +0800 2022,1657102154
2136261,抑郁症超话,0,4.7883E+15,抑郁症: 我心理现在扭曲的越发厉害，很多人缺爱渴望有了自己的家庭和孩子后会把自己缺失的爱用力温暖孩子不让孩子再经历自己的苦难。可我如果有孩子我会嫉妒他，想想都恨凭什么他能得到我从来没有过的一切即使是我的孩子，我还会把我经历的加倍给他。所以，我这种人不适合做父母我也不会结婚， ...全文,,0,,215,6,Wed Jul 06 18:06:51 +0800 2022,1657102011
2136262,抑郁症超话,0,4.78829E+15,抑郁症: 精神分裂症社交过于障碍了，再不解决，这辈子只能自己把自己吃了。 ,,0,,87,12,Wed Jul 06 18:05:37 +0800 2022,1657101937
2136263,抑郁症超话,0,4.78829E+15,抑郁症:  好像是最近比较倒霉，什么都不顺利。工作失业了，好不容易鼓起勇气去换医生，闺蜜帮忙找的网上说很好的医生，在去医院的前一天不知道出了什么事，停诊了并且搜索不到信息了，然后换了个很有名的精神医院，都到医院了，却被告知需要24小时核酸而我却只有48。真的好想改变现在这种生活， ...全文,,0,,66,243,Wed Jul 06 18:02:33 +0800 2022,1657101753
